row,spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
2944,0,0,1,3,1,3/9/2012 3:56,0,1,0,no,0,0,0,3.307,91,1,1,0,0,2,small
2945,0,0,1,0,0,3/9/2012 3:58,0,0,0,no,0,0,0,1.25,17,1,0,0,0,3,big
2946,0,0,1,0,1,3/9/2012 4:06,0,0,0,no,0,0,0,0.369,10,1,0,0,0,0,small
2947,0,0,1,3,1,3/9/2012 4:06,0,0,0,no,0,0,0,5.856,164,1,1,0,0,4,small
2948,0,0,1,0,1,3/9/2012 4:07,0,0,0,no,0,0,0,0.914,27,1,1,0,0,0,small
2949,0,0,1,0,1,3/9/2012 4:09,0,0,0,no,0,0,0,1.396,40,1,1,0,0,4,small
2950,0,0,1,2,1,3/9/2012 4:14,0,0,0,no,0,0,0,2.986,92,1,1,1,0,6,small
2951,0,0,1,0,0,3/9/2012 5:21,0,0,0,no,0,0,0,79.556,1167,1,0,0,0,1,small
2952,0,0,1,0,0,3/9/2012 5:29,0,0,0,no,0,0,0,8.793,241,1,0,0,0,0,small
2953,0,0,1,0,0,3/9/2012 5:31,0,0,0,no,0,0,0,26.001,650,1,0,0,0,2,small
2954,0,0,1,0,0,3/9/2012 5:51,0,0,0,no,0,0,0,39.468,561,1,0,0,0,12,small
2955,0,0,1,0,0,3/9/2012 6:26,0,0,10,no,0,0,0,9.165,156,1,0,1,0,8,small
2956,0,0,1,0,0,3/9/2012 6:33,0,0,0,no,0,0,0,1.118,13,0,0,0,0,0,small
2957,0,1,1,0,0,3/9/2012 6:55,0,0,0,no,0,0,0,11.966,246,1,0,0,0,7,big
2958,0,0,1,3,1,3/9/2012 7:04,0,0,0,no,0,0,0,5.263,88,1,1,0,0,2,big
2959,1,0,1,0,0,3/9/2012 7:21,0,1,0,no,0,0,0,6.34,274,1,0,1,0,3,big
2960,1,0,1,0,0,3/9/2012 7:21,0,0,0,no,0,0,0,0.247,9,1,0,0,0,0,none
2961,0,1,1,0,0,3/9/2012 7:42,0,0,0,no,0,0,0,3.829,63,0,0,0,0,0,none
2962,0,0,1,0,0,3/9/2012 8:05,0,0,16,no,1,0,0,21.719,420,1,0,0,0,22,small
2963,0,0,1,0,0,3/9/2012 8:26,0,0,0,no,0,0,0,3.353,78,1,0,0,0,5,small
2964,0,1,1,0,0,3/9/2012 8:30,0,0,0,no,0,0,0,3.125,52,0,0,0,0,0,small
2965,0,0,1,0,0,3/9/2012 8:31,0,0,0,no,0,0,0,31.632,751,1,0,0,0,1,small
2966,0,0,1,0,0,3/9/2012 8:57,0,0,6,no,0,0,0,10.85,164,1,0,1,0,16,small
2967,0,0,1,0,0,3/9/2012 9:35,0,0,0,no,0,0,0,29.54,714,1,0,0,0,10,small
2968,0,0,1,0,0,3/9/2012 9:42,0,0,0,no,0,0,0,30.059,723,1,0,0,0,10,small
2969,0,0,1,0,1,3/9/2012 9:48,0,0,34,yes,0,0,0,33.574,663,1,1,0,0,8,small
2970,0,0,1,0,0,3/9/2012 9:50,0,0,0,no,0,0,0,6.926,97,0,0,0,0,0,none
2971,0,0,1,1,0,3/9/2012 9:52,0,0,0,no,0,0,0,2.912,47,0,1,0,0,0,small
2972,0,0,1,0,1,3/9/2012 10:05,0,0,0,no,0,0,0,0.292,13,0,1,0,0,0,small
2973,0,0,1,0,1,3/9/2012 10:11,0,0,0,no,0,0,0,5.198,113,1,1,0,0,0,small
2974,0,0,1,1,0,3/9/2012 10:28,0,0,0,no,0,0,0,4.843,138,1,1,1,0,8,small
2975,0,0,1,0,1,3/9/2012 10:35,0,0,0,no,0,0,0,4.955,87,1,1,0,0,2,small
2976,0,0,1,0,0,3/9/2012 10:37,0,0,0,no,0,0,0,31.847,758,1,0,0,0,1,small
2977,0,0,1,0,0,3/9/2012 10:46,0,0,0,no,0,0,0,29.233,604,1,0,0,0,21,small
2978,0,1,1,0,0,3/9/2012 11:33,0,0,0,no,0,0,0,0.767,30,0,0,1,0,2,small
2979,0,0,1,2,1,3/9/2012 11:36,0,0,0,no,0,0,0,11.324,310,1,1,0,0,0,small
2980,0,0,1,3,1,3/9/2012 12:17,0,2,0,no,0,0,0,5.019,93,1,1,0,0,4,big
2981,0,0,1,1,1,3/9/2012 12:19,0,0,0,no,0,0,0,26.753,536,1,1,0,0,14,big
2982,0,0,1,3,1,3/9/2012 14:03,0,0,0,no,0,0,0,5.773,168,1,1,0,0,6,small
2983,0,0,1,0,1,3/9/2012 14:15,0,0,0,no,0,0,0,21.422,534,1,1,0,0,4,small
2984,0,0,1,0,1,3/9/2012 14:16,0,0,0,no,0,0,0,0.264,7,1,0,0,0,0,none
2985,0,1,1,0,0,3/9/2012 14:32,0,0,0,no,0,0,0,5.319,68,0,0,0,0,0,small
2986,0,1,1,0,0,3/9/2012 14:38,0,0,0,no,0,0,0,1.315,32,1,0,0,0,0,small
2987,0,0,1,0,0,3/9/2012 14:42,0,0,0,no,0,0,0,33.127,780,1,0,0,0,1,small
2988,0,0,1,0,0,3/9/2012 14:44,0,0,0,no,0,0,0,25.599,642,1,0,0,0,1,small
2989,0,0,1,0,0,3/9/2012 15:18,0,0,0,no,0,0,0,25.036,634,1,0,0,0,1,small
2990,1,0,1,0,0,3/9/2012 15:23,0,0,0,no,0,0,0,13.252,189,0,0,0,0,0,none
2991,0,1,1,0,0,3/9/2012 16:03,0,0,0,no,0,0,0,3.647,116,1,0,0,0,5,small
2992,1,0,1,0,0,3/9/2012 16:59,0,0,0,no,0,0,0,0.15,10,0,0,0,0,0,none
2993,0,0,1,0,0,3/9/2012 20:05,0,0,0,no,0,0,13,2.271,62,1,0,0,0,2,none
2994,0,0,1,0,0,3/9/2012 20:05,0,0,0,no,0,0,2,1.08,48,1,0,0,0,2,none
2995,0,0,1,0,0,3/9/2012 20:30,0,0,0,no,0,0,0,20.354,424,1,0,0,0,15,big
2996,0,0,1,0,0,3/9/2012 21:45,0,0,6,no,0,0,0,8.533,276,1,0,0,0,3,small
2997,0,0,1,0,0,3/10/2012 0:46,0,0,8,no,0,0,0,9.189,312,1,0,0,0,2,small
2998,1,0,1,0,0,3/10/2012 2:18,0,0,0,no,0,0,0,0.18,7,0,1,0,0,0,none
2999,1,0,1,0,0,3/10/2012 3:57,0,0,0,no,0,0,0,0.465,12,1,0,0,0,0,none
3000,0,0,1,0,1,3/10/2012 7:03,0,0,0,no,0,0,0,1.169,21,1,1,0,0,2,small
3001,0,0,1,0,0,3/10/2012 8:01,0,0,18,no,1,0,0,22.075,422,1,0,0,0,24,small
3002,0,0,1,0,0,3/10/2012 8:08,0,0,0,no,0,0,0,5.527,109,1,0,0,0,6,small
3003,0,0,1,0,0,3/10/2012 9:43,0,0,4,no,0,0,0,10.858,173,1,0,1,0,14,small
3004,0,0,1,0,0,3/10/2012 10:41,0,0,0,no,0,0,0,4.887,112,1,0,0,0,1,big
3005,1,0,1,0,0,3/10/2012 14:43,0,2,0,no,0,0,0,0.341,18,0,0,0,0,0,none
3006,1,0,1,0,0,3/10/2012 15:14,0,0,0,no,0,0,0,14.019,205,0,0,0,0,1,none
3007,0,1,1,0,1,3/10/2012 15:32,0,0,0,no,0,0,0,1.645,36,0,0,0,0,0,small
3008,0,0,1,0,0,3/10/2012 15:40,0,0,0,no,0,0,0,10.215,183,1,0,0,0,0,big
3009,0,0,1,0,0,3/10/2012 17:53,0,0,0,no,0,0,0,1.533,37,1,0,0,0,0,small
3010,0,0,1,0,0,3/10/2012 18:32,0,0,0,no,0,0,0,9.085,180,1,0,0,0,2,big
3011,0,0,1,0,0,3/10/2012 18:48,0,0,0,no,0,0,0,9.071,176,1,0,0,0,0,big
3012,0,1,1,0,0,3/10/2012 19:56,0,0,0,no,0,0,0,1.817,38,0,0,0,0,0,small
3013,0,0,1,0,0,3/10/2012 22:34,0,0,1,no,0,0,0,2.06,18,1,0,0,0,0,small
3014,0,0,1,0,0,3/11/2012 6:01,0,0,0,no,0,0,0,3.76,92,1,0,0,0,0,small
3015,0,0,1,0,0,3/11/2012 7:02,0,0,16,no,1,0,0,18.643,363,1,0,0,0,18,small
3016,0,0,1,0,0,3/11/2012 7:05,0,0,0,no,0,0,0,10.023,170,1,0,0,0,3,small
3017,0,0,1,0,0,3/11/2012 8:11,0,0,0,no,0,0,0,4.878,125,1,1,0,0,2,big
3018,0,0,1,0,1,3/11/2012 8:13,0,0,0,no,0,0,0,7.401,251,1,0,0,0,4,big
3019,0,0,1,0,0,3/11/2012 10:35,0,0,0,no,0,0,0,0.62,16,0,0,0,0,0,small
3020,0,0,1,0,0,3/11/2012 11:31,0,0,0,no,0,0,0,8.457,142,1,0,0,0,1,small
3021,0,0,1,0,0,3/11/2012 11:56,0,0,0,no,0,0,0,10.508,234,1,0,0,0,2,big
3022,0,0,1,0,0,3/11/2012 12:59,0,0,0,no,0,0,0,8.893,176,1,0,0,0,2,big
3023,1,0,1,0,0,3/11/2012 14:26,0,0,0,no,0,0,0,13.242,189,0,0,0,0,1,none
3024,0,0,1,0,0,3/11/2012 16:41,0,0,0,no,0,0,0,0.556,30,1,0,0,0,1,none
3025,0,0,1,1,1,3/11/2012 17:02,0,0,0,no,0,0,0,2.031,43,0,1,0,0,1,small
3026,0,0,1,0,0,3/11/2012 19:20,0,0,0,no,0,0,0,4.25,49,1,0,0,0,0,small
3027,0,0,1,0,0,3/11/2012 20:12,0,0,0,no,0,0,0,24.567,626,1,0,0,0,2,small
3028,0,0,1,0,0,3/11/2012 22:17,0,0,0,no,0,0,0,24.346,619,1,0,0,0,2,small
3029,1,0,1,0,0,3/12/2012 3:20,0,0,0,no,0,0,0,3.3,71,1,0,0,0,2,small
3030,0,0,1,0,0,3/12/2012 4:11,0,0,1,no,0,0,0,2.065,18,1,0,0,0,0,small
3031,0,0,1,0,0,3/12/2012 4:36,0,0,0,no,0,0,2,3.981,94,1,0,1,0,6,small
3032,0,0,1,0,1,3/12/2012 5:05,0,0,0,no,0,0,0,0.166,9,0,0,0,0,2,none
3033,0,1,1,0,0,3/12/2012 5:07,0,0,0,no,0,0,0,4.904,57,0,0,0,0,0,small
3034,0,0,1,0,0,3/12/2012 6:06,0,0,0,no,0,0,0,13.504,295,1,0,0,0,2,small
3035,0,0,1,0,1,3/12/2012 6:38,0,0,0,no,0,0,0,0.055,4,0,1,0,0,0,none
3036,0,0,1,0,1,3/12/2012 6:39,0,0,0,no,0,0,0,0.025,5,0,0,1,0,1,none
3037,0,0,1,1,0,3/12/2012 6:40,0,0,0,no,0,0,0,2.199,64,0,1,0,0,0,small
3038,0,1,1,0,0,3/12/2012 6:42,0,0,0,no,0,0,0,1.01,24,0,0,0,0,0,small
3039,0,0,1,0,0,3/12/2012 6:53,0,0,0,no,0,0,0,24.431,624,1,0,0,0,1,small
3040,0,1,1,25,0,3/12/2012 6:54,0,0,0,no,0,0,0,17.062,513,1,0,0,0,19,big
3041,0,0,1,0,0,3/12/2012 7:00,0,0,6,no,1,0,0,15.574,313,1,0,0,0,14,small
3042,0,0,1,0,0,3/12/2012 7:11,0,0,0,no,0,0,0,9.613,193,1,0,0,0,0,big
3043,0,0,1,1,1,3/12/2012 7:44,0,0,0,no,0,0,0,4.124,114,0,1,0,0,2,small
3044,0,0,1,0,0,3/12/2012 7:44,0,0,0,no,0,0,0,25.327,637,1,0,0,0,2,small
3045,0,0,1,0,0,3/12/2012 7:47,0,0,0,no,0,0,0,24.551,625,1,0,0,0,2,small
3046,0,0,1,0,0,3/12/2012 7:52,0,0,0,no,0,0,0,25.213,636,1,0,0,0,2,small
3047,0,0,1,0,0,3/12/2012 8:28,0,0,0,no,0,0,0,26.609,663,1,0,0,0,1,small
3048,0,0,1,0,0,3/12/2012 8:35,0,0,0,no,0,0,0,4.058,82,1,0,0,0,1,small
3049,0,1,1,0,0,3/12/2012 8:57,0,1,0,no,0,0,0,1.897,50,0,0,0,0,0,small
3050,0,0,1,0,0,3/12/2012 9:00,0,0,8,no,1,0,0,8.78,199,1,0,0,0,6,small
3051,0,0,1,0,0,3/12/2012 9:07,0,0,0,no,0,0,0,7.486,178,1,0,0,0,0,small
3052,0,0,1,0,0,3/12/2012 9:10,0,0,0,no,0,0,0,6.676,126,1,0,0,0,0,big
3053,0,0,1,1,0,3/12/2012 9:47,0,0,0,no,0,0,0,16.776,329,1,1,0,0,0,big
3054,0,0,1,0,1,3/12/2012 10:24,0,0,0,no,0,0,0,6.098,228,1,0,0,0,3,big
3055,0,0,1,0,0,3/12/2012 11:26,0,0,0,no,0,0,0,8.675,167,1,0,0,0,1,small
3056,0,0,1,0,0,3/12/2012 11:38,0,0,0,no,0,0,0,1.998,48,0,1,0,0,1,small
3057,0,1,1,1,0,3/12/2012 11:45,0,0,0,no,0,0,0,7.049,145,1,0,0,0,1,small
3058,0,0,1,2,0,3/12/2012 12:28,0,0,3,no,0,0,0,10.469,249,0,1,0,0,0,small
3059,0,0,1,0,1,3/12/2012 12:54,0,0,0,no,0,0,0,12.327,464,1,1,0,0,8,big
3060,0,1,1,0,0,3/12/2012 13:07,0,0,0,no,0,0,0,4.418,89,1,0,0,0,1,small
3061,0,0,1,1,0,3/12/2012 13:17,0,0,0,no,0,0,0,5.653,139,1,0,0,0,5,big
3062,0,0,1,0,1,3/12/2012 13:47,0,0,40,yes,0,0,0,40.649,887,1,1,0,0,18,small
3063,0,0,1,0,0,3/12/2012 13:59,0,0,2,no,0,0,0,30.289,635,1,0,0,0,2,big
3064,1,0,1,0,0,3/12/2012 13:59,0,0,0,no,0,0,0,13.55,196,0,0,0,0,0,none
3065,0,0,1,0,0,3/12/2012 13:59,0,0,0,no,0,0,0,27.19,670,1,0,0,0,1,small
3066,0,0,1,0,0,3/12/2012 14:08,0,0,1,no,0,0,0,2.083,18,1,0,0,0,0,small
3067,0,0,1,1,0,3/12/2012 14:26,0,0,0,no,0,0,0,23.704,467,1,1,0,0,0,big
3068,0,0,1,0,0,3/12/2012 15:14,0,0,8,no,0,0,0,9.207,312,1,0,0,0,2,small
3069,0,0,1,2,0,3/12/2012 15:31,0,0,4,no,0,0,0,8.466,216,0,1,0,0,0,small
3070,0,0,1,0,0,3/12/2012 15:46,0,0,0,no,0,0,0,2.281,52,0,1,0,0,1,small
3071,0,0,1,2,0,3/12/2012 16:22,0,1,0,no,0,0,0,35.32,690,1,0,0,0,15,big
3072,1,0,1,0,0,3/12/2012 17:29,0,0,0,no,1,0,0,4.358,65,1,0,0,0,0,big
3073,0,0,1,0,0,3/12/2012 17:43,0,0,16,no,0,0,0,11.423,175,1,0,1,0,12,small
3074,0,1,1,0,1,3/12/2012 17:57,1,1,0,no,0,0,0,1.204,28,1,0,0,0,6,small
3075,0,1,1,0,0,3/12/2012 18:03,0,0,0,no,0,0,0,8.713,205,1,1,0,0,6,small
3076,0,1,1,0,0,3/12/2012 18:05,0,0,0,no,0,0,0,0.366,12,0,1,0,0,0,small
3077,0,0,1,0,0,3/12/2012 18:41,0,0,0,no,0,0,0,18.503,343,1,0,0,0,4,small
3078,0,0,1,0,0,3/12/2012 18:46,0,0,0,no,0,0,3,1.111,30,0,0,0,0,0,none
3079,0,0,1,0,0,3/12/2012 20:43,0,0,0,no,0,0,4,5.276,62,1,0,0,0,0,small
3080,0,0,1,8,0,3/12/2012 20:57,0,0,4,no,0,0,0,9.5,250,0,1,0,0,0,small
3081,0,0,1,1,0,3/12/2012 21:09,0,0,4,no,0,0,0,10.634,286,0,1,0,0,0,small
3082,0,0,1,0,0,3/12/2012 21:42,0,0,0,no,0,0,0,1.552,17,1,0,0,0,0,small
3083,0,0,1,0,0,3/13/2012 0:41,0,0,0,no,0,0,0,0.83,17,0,0,0,0,0,big
3084,0,0,1,0,0,3/13/2012 3:05,0,0,4,no,0,0,0,38.023,385,1,0,1,0,49,small
3085,0,0,1,0,0,3/13/2012 3:11,0,0,0,no,0,0,0,26.704,664,1,0,0,0,1,small
3086,0,0,1,0,0,3/13/2012 3:51,0,0,0,no,0,0,0,27.094,669,1,0,0,0,1,small
3087,0,0,1,0,0,3/13/2012 4:00,0,0,0,no,0,0,0,4.618,107,1,0,0,0,1,big
3088,0,0,1,0,1,3/13/2012 4:00,0,0,40,yes,0,0,0,42.572,941,1,1,0,0,18,small
3089,0,0,1,0,1,3/13/2012 4:03,0,0,40,yes,0,0,0,44.952,995,1,1,0,0,18,small
3090,0,0,1,0,0,3/13/2012 5:48,0,0,1,no,0,0,0,13.783,464,1,0,0,0,19,big
3091,0,0,1,0,1,3/13/2012 6:06,0,0,0,no,0,0,0,0.238,10,0,0,0,0,2,none
3092,0,0,1,0,0,3/13/2012 6:29,0,0,0,no,0,0,0,2.472,60,0,1,0,0,1,small
3093,0,0,1,0,0,3/13/2012 6:33,0,0,4,no,0,0,0,10.825,276,0,1,0,0,1,small
3094,0,0,1,1,0,3/13/2012 6:39,0,0,0,no,0,0,0,2.792,75,0,1,0,0,1,small
3095,0,0,1,1,0,3/13/2012 6:47,0,0,0,no,0,0,0,2.794,68,0,1,0,0,1,small
3096,0,0,1,0,0,3/13/2012 6:58,0,0,9,no,0,0,0,16.686,174,1,0,0,0,8,small
3097,0,0,1,0,0,3/13/2012 7:11,0,0,24,no,1,0,0,21.644,420,1,0,0,0,22,small
3098,0,0,1,0,0,3/13/2012 10:23,0,0,4,no,1,0,0,8.674,199,1,0,0,0,6,big
3099,0,0,1,0,0,3/13/2012 10:28,0,0,0,no,0,0,0,0.83,17,0,0,0,0,0,small
3100,0,0,1,0,0,3/13/2012 10:52,0,0,2,no,0,0,0,7.783,134,1,0,1,0,10,small
3101,1,0,1,4,0,3/13/2012 11:24,0,2,0,no,0,0,0,0.459,21,0,0,0,0,0,none
3102,0,1,1,0,0,3/13/2012 11:49,1,1,0,no,0,0,0,5.362,107,1,0,0,0,0,small
3103,0,0,1,0,0,3/13/2012 12:43,0,0,0,no,0,0,0,1.545,35,1,0,0,0,2,none
3104,0,0,1,0,1,3/13/2012 13:47,0,0,26,no,0,0,0,32.984,656,1,1,0,0,6,small
3105,0,0,1,2,0,3/13/2012 14:06,0,0,0,no,0,0,0,3.179,71,1,1,0,0,2,small
3106,1,0,1,0,0,3/13/2012 14:08,0,0,0,no,0,0,0,13.128,188,0,0,0,0,0,none
3107,0,0,1,0,0,3/13/2012 14:44,0,0,2,no,0,0,0,6.143,113,1,0,0,0,3,small
3108,0,1,1,1,0,3/13/2012 14:49,0,0,0,no,0,0,0,3.331,87,0,1,0,0,1,small
3109,0,0,1,0,0,3/13/2012 18:48,0,0,2,no,0,0,0,17.348,209,1,0,1,0,16,small
3110,0,0,1,0,0,3/13/2012 19:15,0,0,2,no,0,0,0,8.964,176,1,0,0,0,2,big
3111,0,0,1,0,0,3/13/2012 20:27,0,0,2,no,0,0,0,18.215,217,1,0,1,0,16,small
3112,1,0,1,4,0,3/13/2012 20:31,0,2,0,no,0,0,0,0.537,22,0,0,0,0,3,small
3113,0,0,1,0,0,3/13/2012 20:36,0,1,0,no,0,0,0,20.723,244,1,0,0,0,10,small
3114,0,0,1,0,0,3/13/2012 21:35,0,0,1,no,0,0,0,2.05,18,1,0,0,0,0,small
3115,0,0,1,0,0,3/14/2012 0:11,0,0,0,no,0,0,0,1.268,32,0,0,0,0,0,none
3116,0,0,1,0,0,3/14/2012 0:14,0,0,0,no,0,0,0,14.899,328,1,0,0,0,0,small
3117,1,0,1,0,0,3/14/2012 0:16,0,0,0,no,0,0,0,0.09,7,1,0,0,0,0,none
3118,0,0,1,0,0,3/14/2012 1:55,0,0,0,no,0,0,0,2.761,43,1,0,0,0,0,small
3119,0,0,1,0,0,3/14/2012 3:16,0,0,0,no,0,0,0,0.867,17,0,0,0,0,0,big
3120,0,0,1,0,0,3/14/2012 5:33,0,0,0,no,0,0,0,21.031,282,0,1,0,0,0,small
3121,0,0,1,0,1,3/14/2012 5:34,0,0,44,yes,0,0,0,53.365,1360,1,1,0,0,20,small
3122,0,0,1,0,0,3/14/2012 6:01,0,0,0,no,0,0,0,12.126,334,1,0,0,0,0,small
3123,0,0,1,0,0,3/14/2012 6:11,0,0,0,no,0,0,0,0.74,17,0,0,0,0,0,small
3124,0,0,1,0,0,3/14/2012 6:19,0,0,0,no,0,0,0,0.986,17,0,0,0,0,1,small
3125,0,1,1,0,0,3/14/2012 6:25,0,1,0,no,0,0,0,0.037,3,0,0,0,0,0,none
3126,0,0,1,0,1,3/14/2012 6:44,0,0,0,no,0,0,0,2.112,53,1,1,0,0,2,small
3127,0,0,1,2,1,3/14/2012 6:53,0,0,0,no,0,0,0,1.575,41,1,1,0,0,2,small
3128,0,0,1,0,1,3/14/2012 6:59,0,0,6,no,0,0,0,44.838,1310,1,0,0,0,38,big
3129,0,0,1,0,0,3/14/2012 7:10,0,0,16,no,1,0,0,21.949,420,1,0,0,0,22,small
3130,0,1,1,0,1,3/14/2012 7:25,0,0,0,no,0,0,0,0.53,17,0,0,0,0,1,none
3131,0,0,1,1,1,3/14/2012 7:42,0,0,0,no,0,0,0,1.634,45,1,1,0,0,2,small
3132,1,0,1,0,0,3/14/2012 7:42,0,0,0,no,1,0,0,0.232,3,1,0,0,0,0,none
3133,0,0,1,1,1,3/14/2012 8:07,0,0,0,no,0,0,0,2.973,89,0,1,0,0,1,small
3134,0,1,1,0,0,3/14/2012 9:32,1,2,0,no,0,0,0,36.335,470,0,0,0,0,1,big
3135,0,1,1,0,0,3/14/2012 9:51,0,0,1,no,0,0,0,3.693,45,0,0,0,0,0,small
3136,0,1,1,0,0,3/14/2012 10:02,0,1,0,no,0,0,0,6.398,160,1,0,0,0,2,big
3137,0,0,1,0,1,3/14/2012 10:08,0,0,0,no,0,0,0,1.169,35,1,1,0,0,0,small
3138,0,0,1,2,0,3/14/2012 10:17,0,0,0,no,0,0,0,2.904,69,1,1,0,0,2,small
3139,0,0,1,0,0,3/14/2012 10:36,0,0,2,no,0,0,0,8.773,136,1,0,0,0,6,small
3140,0,0,1,0,1,3/14/2012 10:39,0,0,0,no,0,0,0,0.475,13,1,0,0,0,0,none
3141,0,1,1,0,0,3/14/2012 10:56,0,0,0,no,0,0,0,5.965,202,1,0,0,0,5,small
3142,0,0,1,1,0,3/14/2012 13:02,0,0,0,no,0,0,0,0.982,31,0,1,0,0,0,small
3143,0,0,1,0,0,3/14/2012 13:03,0,0,0,no,0,0,0,25.706,645,1,0,0,0,1,small
3144,0,0,1,0,1,3/14/2012 13:10,0,0,8,no,0,0,0,9.978,257,1,1,0,0,4,small
3145,0,0,1,0,1,3/14/2012 13:12,0,0,8,no,0,0,0,10.62,281,1,1,0,0,6,small
3146,0,0,1,0,0,3/14/2012 13:43,0,0,0,no,0,0,0,0.849,17,0,0,0,0,0,small
3147,0,0,1,0,0,3/14/2012 13:47,0,0,0,no,0,0,0,4.465,90,1,0,0,0,1,small
3148,0,0,1,0,0,3/14/2012 13:58,0,0,0,no,0,0,0,28.174,688,1,0,0,0,2,small
3149,0,1,1,0,0,3/14/2012 14:08,0,0,0,no,0,0,0,0.464,13,0,0,0,0,1,small
3150,0,0,1,0,0,3/14/2012 14:10,0,0,0,no,0,0,0,25.994,650,1,0,0,0,1,small
3151,0,0,1,0,0,3/14/2012 14:10,0,0,0,no,0,0,0,1.36,28,0,0,0,0,0,small
3152,0,0,1,0,0,3/14/2012 14:10,0,0,0,no,0,0,0,6.313,148,0,0,0,0,2,none
3153,0,0,1,0,0,3/14/2012 14:10,0,0,0,no,0,0,1,3.063,58,0,0,0,0,0,small
3154,0,0,1,0,1,3/14/2012 14:50,0,0,0,no,0,0,0,0.734,24,0,1,0,0,2,small
3155,0,0,1,0,0,3/14/2012 15:33,0,0,4,no,0,0,0,2.246,66,0,0,0,0,2,small
3156,0,0,1,0,0,3/14/2012 16:15,0,0,0,no,0,0,0,0.803,18,0,0,0,0,0,small
3157,0,0,1,0,1,3/14/2012 16:33,0,0,0,no,0,0,0,2.745,72,1,1,0,0,2,small
3158,0,0,1,0,0,3/14/2012 16:33,0,0,0,no,0,0,0,13.908,259,1,1,0,0,2,small
3159,0,0,1,0,0,3/14/2012 17:16,0,0,0,no,0,0,0,31.039,741,1,0,0,0,1,small
3160,0,0,1,0,0,3/14/2012 18:33,0,0,0,no,0,0,0,0.911,17,0,0,0,0,1,small
3161,0,0,1,0,1,3/14/2012 21:07,0,0,0,no,0,0,0,1.008,22,1,0,0,0,0,none
3162,0,0,1,0,0,3/14/2012 22:39,0,0,2,no,0,0,0,10.271,154,1,0,1,0,8,small
3163,1,0,1,0,0,3/15/2012 0:59,0,0,0,no,0,0,0,0.448,13,0,0,0,0,0,none
3164,0,0,1,0,0,3/15/2012 2:50,0,0,0,no,0,0,0,0.884,17,1,0,0,0,0,small
3165,0,1,1,0,0,3/15/2012 4:24,0,0,64,no,0,0,0,81.058,1868,1,0,1,0,0,big
3166,0,0,1,0,0,3/15/2012 4:33,0,0,2,yes,0,0,0,31.421,525,1,0,0,0,2,big
3167,0,0,1,3,0,3/15/2012 4:49,0,0,64,no,0,0,0,84.387,2014,1,1,1,0,6,big
3168,0,0,1,0,0,3/15/2012 5:21,0,0,0,no,0,0,0,3.872,79,1,0,0,0,0,small
3169,0,0,1,0,0,3/15/2012 5:49,0,0,0,no,0,0,0,45.317,737,1,0,0,0,28,small
3170,0,0,1,0,1,3/15/2012 6:16,0,0,0,no,0,0,0,6.113,159,1,1,0,0,6,small
3171,0,0,1,0,0,3/15/2012 6:20,0,0,0,no,0,0,0,3.053,78,0,0,0,0,2,small
3172,1,0,1,0,0,3/15/2012 6:30,0,0,0,no,0,0,0,0.744,15,1,0,0,0,2,small
3173,0,0,1,0,0,3/15/2012 6:37,0,0,0,no,0,0,0,4.199,86,1,0,0,0,1,small
3174,0,0,1,0,1,3/15/2012 6:48,0,0,0,no,0,0,0,1.448,32,1,1,0,0,2,small
3175,0,0,1,0,0,3/15/2012 7:20,0,0,4,no,1,0,0,8.655,198,1,0,0,0,6,small
3176,0,0,1,0,0,3/15/2012 7:34,0,0,0,no,0,0,0,5.005,118,1,0,0,0,2,small
3177,0,0,1,0,0,3/15/2012 7:54,0,0,0,no,0,0,0,2.368,55,1,0,0,0,2,big
3178,0,1,1,0,0,3/15/2012 8:01,0,0,0,no,0,0,0,6.848,108,0,0,0,0,0,small
3179,0,0,1,0,0,3/15/2012 8:04,0,0,0,no,0,0,0,8.391,206,1,1,0,0,4,big
3180,0,0,1,0,0,3/15/2012 8:11,0,0,20,no,1,0,0,25.644,482,1,0,0,0,26,small
3181,0,1,1,0,0,3/15/2012 8:13,1,1,1,no,0,0,0,11.434,154,0,0,0,0,0,small
3182,0,1,1,0,0,3/15/2012 8:21,0,0,0,no,0,0,0,13.526,273,1,1,0,0,9,big
3183,0,0,1,0,0,3/15/2012 8:58,0,0,0,no,0,0,0,2.199,48,1,0,0,0,2,small
3184,0,1,1,0,0,3/15/2012 9:07,1,2,0,no,0,0,0,10.272,248,1,0,0,0,8,small
3185,0,0,1,0,0,3/15/2012 9:42,0,0,0,no,0,0,0,3.314,59,1,0,0,0,0,small
3186,0,0,1,0,1,3/15/2012 10:07,0,0,0,no,0,0,0,1.811,27,0,1,0,0,3,none
3187,0,0,1,0,0,3/15/2012 10:07,0,0,0,no,0,0,0,3.06,87,0,1,0,0,3,small
3188,0,1,1,0,0,3/15/2012 10:28,0,0,0,no,0,0,0,24.992,417,1,0,0,0,5,small
3189,0,0,1,0,0,3/15/2012 10:32,0,0,0,no,0,0,0,0.525,16,0,1,0,0,3,small
3190,0,0,1,0,0,3/15/2012 11:14,0,0,0,no,0,0,0,25.981,649,1,0,0,0,1,small
3191,0,0,1,0,0,3/15/2012 11:28,0,0,0,no,0,0,0,13.839,250,1,0,0,0,0,small
